City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Vostok,RU,2022-10-16 22:10:31,46.4856,135.8833,31.5,84,48,4.21
293,Kenora,CA,2022-10-16 22:10:31,49.8167,-94.4337,32.77,64,75,18.01
294,Hofn,IS,2022-10-16 22:08:33,64.2539,-15.2082,42.49,80,6,19.46
295,Maldonado,UY,2022-10-16 22:08:26,-34.6667,-54.9167,59.23,91,91,11.27
296,Tarakan,ID,2022-10-16 22:10:32,3.3,117.6333,79.72,82,100,5.12
297,Voi,KE,2022-10-16 22:10:32,-3.3945,38.563,70.2,82,97,7.65
298,Apache Junction,US,2022-10-16 22:07:58,33.4151,-111.5496,76.78,52,40,5.75
299,Lavrentiya,RU,2022-10-16 22:10:33,65.5833,-171.0,31.5,76,100,25.14
300,Glenwood Springs,US,2022-10-16 22:10:33,39.5505,-107.3248,70.72,23,0,0.0
301,Tibiri,NE,2022-10-16 22:10:33,13.5627,7.0485,85.05,14,31,5.55
302,Jalu,LY,2022-10-16 22:10:34,29.0331,21.5482,71.67,47,22,11.36
303,Burns Lake,CA,2022-10-16 22:10:34,54.2331,-125.7533,66.61,36,8,3.13
304,Gambela,ET,2022-10-16 22:10:34,8.25,34.5833,69.49,92,100,4.18
305,Halifax,CA,2022-10-16 22:06:02,44.6453,-63.5724,64.69,90,100,2.89
306,Kuznechnoye,RU,2022-10-16 22:10:35,61.12,29.8686,52.0,89,100,13.44
307,Price,US,2022-10-16 22:10:35,39.5994,-110.8107,70.12,15,0,13.8
308,Berbera,SO,2022-10-16 22:10:36,10.4396,45.0143,82.54,69,27,6.08
309,Paracuru,BR,2022-10-16 22:09:06,-3.41,-39.0306,81.1,80,3,15.59
310,Puerto Madero,MX,2022-10-16 22:10:36,14.7208,-92.4215,80.8,100,75,8.05
311,Bambanglipuro,ID,2022-10-16 22:10:37,-7.95,110.2833,77.16,85,100,6.49
312,Praia,CV,2022-10-16 22:10:37,14.9215,-23.5087,77.54,73,20,13.8
313,Aklavik,CA,2022-10-16 22:10:38,68.2191,-135.0107,26.67,84,100,10.18
314,Nantucket,US,2022-10-16 22:10:38,41.2835,-70.0995,64.51,93,100,4.61
315,Khadro,PK,2022-10-16 22:10:38,26.1472,68.7176,78.75,21,1,5.03
316,Ulaanbaatar,MN,2022-10-16 22:10:03,47.9077,106.8832,5.13,78,0,2.24
317,Colares,PT,2022-10-16 22:10:39,38.7992,-9.4469,68.32,81,20,11.99
318,Asau,RO,2022-10-16 22:10:40,46.4333,26.4,36.52,76,5,2.89
319,Bonavista,CA,2022-10-16 22:11:40,48.6499,-53.1147,52.14,82,100,13.58
320,Myshkin,RU,2022-10-16 22:11:40,57.7897,38.4545,45.79,75,100,14.2
321,Karasjok,NO,2022-10-16 22:11:41,69.4719,25.5112,40.23,88,100,5.3
322,Ordzhonikidze,KZ,2022-10-16 22:11:41,52.4411,61.7408,41.47,74,91,6.89
323,Allada,BJ,2022-10-16 22:11:42,6.6655,2.1514,74.44,92,96,3.65
324,Vung Tau,VN,2022-10-16 22:11:42,10.346,107.0843,77.18,84,99,8.46
325,Daru,PG,2022-10-16 22:11:42,-9.0763,143.2092,81.43,85,91,14.09
326,Namatanai,PG,2022-10-16 22:11:43,-3.6667,152.4333,82.63,73,83,6.51
327,Hornepayne,CA,2022-10-16 22:11:43,49.2138,-84.7705,39.83,78,99,5.41
328,Phangnga,TH,2022-10-16 22:11:43,8.4509,98.5298,78.84,95,100,7.11
329,Vila Do Maio,CV,2022-10-16 22:11:44,15.1333,-23.2167,77.79,75,76,12.41
330,Alofi,NU,2022-10-16 22:11:44,-19.0595,-169.9187,77.4,78,26,16.71
331,Spirit River,CA,2022-10-16 22:11:44,55.7833,-118.8361,66.02,36,8,3.02
332,Tiznit,MA,2022-10-16 22:11:45,29.5833,-9.5,74.95,45,1,9.17
333,Chokurdakh,RU,2022-10-16 22:11:45,70.6333,147.9167,13.35,88,99,11.56
334,Racovita,RO,2022-10-16 22:11:46,45.6983,21.6358,50.81,64,1,4.47
335,Torbay,CA,2022-10-16 22:11:46,47.6666,-52.7314,53.58,88,100,4.0
336,El Alto,PE,2022-10-16 22:11:46,-4.2714,-81.2147,65.97,73,73,21.9
337,Cabatuan,PH,2022-10-16 22:11:47,10.8794,122.486,76.69,87,100,4.88
338,Bambous Virieux,MU,2022-10-16 22:11:47,-20.3428,57.7575,71.85,83,40,8.05
339,Chiredzi,ZW,2022-10-16 22:11:47,-21.05,31.6667,72.34,57,41,6.17
340,Codrington,AU,2022-10-16 22:11:48,-38.2667,141.9667,47.95,82,53,5.21
341,Calbuco,CL,2022-10-16 22:11:48,-41.768,-73.1273,58.21,87,92,12.3
342,Nosy Varika,MG,2022-10-16 22:11:48,-20.5833,48.5333,65.79,89,3,6.04
343,Komsomolskiy,UZ,2022-10-16 22:11:49,40.4272,71.7189,59.72,33,93,6.91
344,Yar-Sale,RU,2022-10-16 22:07:35,66.8333,70.8333,38.16,91,100,3.15
345,Nizhniy Ingash,RU,2022-10-16 22:11:49,56.2,96.53,30.65,71,30,3.13
346,Northport,US,2022-10-16 22:11:50,33.229,-87.5772,80.13,59,0,3.44
347,Altay,CN,2022-10-16 22:11:50,47.8667,88.1167,48.7,26,95,7.4
348,Olafsvik,IS,2022-10-16 22:11:50,64.8945,-23.7142,36.9,77,49,16.26
349,Felanitx,ES,2022-10-16 22:11:51,39.4696,3.1483,70.14,86,100,8.39
350,Nanakuli,US,2022-10-16 22:11:51,21.3906,-158.1547,85.95,54,75,9.22
351,Maragogi,BR,2022-10-16 22:11:51,-9.0122,-35.2225,74.35,84,29,8.21
352,Sal Rei,CV,2022-10-16 22:11:52,16.1833,-22.9167,76.77,75,27,13.38
353,Meulaboh,ID,2022-10-16 22:11:52,4.1363,96.1285,75.47,81,100,2.35
354,Malumfashi,NG,2022-10-16 22:11:52,11.7853,7.6218,73.89,31,90,4.99
355,Oranjestad,AW,2022-10-16 22:11:53,12.524,-70.027,83.91,82,48,1.01
356,General Pico,AR,2022-10-16 22:11:53,-35.6566,-63.7568,73.08,19,94,11.05
357,Conde,BR,2022-10-16 22:11:53,-7.2597,-34.9075,76.46,88,40,5.75
358,Fomboni,KM,2022-10-16 22:11:54,-12.28,43.7425,76.19,75,0,5.93
359,Gizo,SB,2022-10-16 22:11:54,-8.103,156.8419,83.55,73,42,8.88
360,Souillac,MU,2022-10-16 22:11:55,-20.5167,57.5167,71.98,83,40,8.05
361,Kon Tum,VN,2022-10-16 22:11:55,14.35,108.0,63.12,95,91,1.97
362,Husavik,IS,2022-10-16 22:12:55,66.0449,-17.3389,37.29,98,100,6.73
363,Ambon,ID,2022-10-16 22:12:56,-3.6954,128.1814,77.14,88,20,4.61
364,Jabinyanah,TN,2022-10-16 22:12:56,35.035,10.9081,73.85,72,52,10.58
365,Gamba,GA,2022-10-16 22:12:56,-2.65,10.0,75.87,90,13,3.85
366,Nha Trang,VN,2022-10-16 22:12:57,12.25,109.1833,77.0,91,99,5.1
367,Kieta,PG,2022-10-16 22:12:57,-6.2167,155.6333,82.9,73,84,2.57
368,Yumen,CN,2022-10-16 22:12:57,40.2833,97.2,39.43,32,24,4.25
369,Ust-Nera,RU,2022-10-16 22:12:58,64.5667,143.2,0.0,99,85,2.95
370,Wadi Maliz,TN,2022-10-16 22:10:18,36.4681,8.5495,74.01,42,2,1.86
371,Urucara,BR,2022-10-16 22:12:58,-2.5364,-57.76,77.97,82,100,2.17
372,Kununurra,AU,2022-10-16 22:12:59,-15.7667,128.7333,80.58,74,40,8.05
373,Ushtobe,KZ,2022-10-16 22:12:59,45.2514,77.9838,56.37,27,100,5.39
374,Chapais,CA,2022-10-16 22:12:59,49.7834,-74.8492,40.55,73,100,4.29
375,Polunochnoye,RU,2022-10-16 22:13:00,60.8697,60.4153,39.79,83,99,5.64
376,Gaoual,GN,2022-10-16 22:13:00,11.75,-13.2,75.0,91,100,2.73
377,Kalmunai,LK,2022-10-16 22:13:01,7.4167,81.8167,76.69,87,99,3.76
378,Oktyabrskoye,RU,2022-10-16 22:13:01,43.0645,44.7417,48.34,100,100,8.95
379,Twentynine Palms,US,2022-10-16 22:13:01,34.1356,-116.0542,80.06,44,1,3.0
380,Kloulklubed,PW,2022-10-16 22:13:02,7.0419,134.2556,84.6,71,98,15.12
381,Barsovo,RU,2022-10-16 22:13:02,61.1667,73.1667,41.13,97,100,0.56
382,Darhan,MN,2022-10-16 22:13:03,49.4867,105.9228,26.37,56,2,7.0
383,Harper,LR,2022-10-16 22:13:03,4.375,-7.7169,76.37,84,95,5.35
384,Nemuro,JP,2022-10-16 22:13:03,43.3236,145.575,59.67,85,100,16.31
385,Fort Saint James,CA,2022-10-16 22:13:04,54.4333,-124.25,65.59,36,3,3.33
386,Bathsheba,BB,2022-10-16 22:13:04,13.2167,-59.5167,81.21,83,20,8.05
387,Longyearbyen,SJ,2022-10-16 22:08:38,78.2186,15.6401,22.84,80,0,11.5
388,Niamey,NE,2022-10-16 22:13:05,13.5137,2.1098,89.65,26,1,10.69
389,Carutapera,BR,2022-10-16 22:13:06,-1.195,-46.02,79.47,77,44,7.92
390,Tromso,NO,2022-10-16 22:13:06,69.6496,18.957,38.37,100,20,2.3
391,San Ramon,US,2022-10-16 22:13:07,37.7799,-121.978,70.39,66,20,12.66
392,Xai-Xai,MZ,2022-10-16 22:13:07,-25.0519,33.6442,70.72,89,95,6.87
393,Thinadhoo,MV,2022-10-16 22:13:08,0.5333,72.9333,81.12,69,100,12.86
394,Ngunguru,NZ,2022-10-16 22:13:08,-35.6167,174.5,63.05,64,27,7.14
395,Miandoab,IR,2022-10-16 22:13:09,36.9694,46.1027,63.36,24,10,4.85
396,Kaeo,NZ,2022-10-16 22:13:09,-35.1,173.7833,64.33,85,75,6.98
397,Guarapari,BR,2022-10-16 22:13:10,-20.6667,-40.4975,74.89,86,27,6.64
398,Ginir,ET,2022-10-16 22:13:10,7.1333,40.7,56.77,84,44,4.34
399,Gijon,ES,2022-10-16 22:13:10,43.5357,-5.6615,66.0,93,78,1.99
400,Hamilton,US,2022-10-16 22:09:54,39.1834,-84.5333,70.77,38,75,13.8
401,Podyuga,RU,2022-10-16 22:13:11,61.095,40.8647,45.19,87,100,9.98
402,Kovur,IN,2022-10-16 22:13:11,14.4833,79.9833,79.23,83,28,5.03
403,Hualmay,PE,2022-10-16 22:13:12,-11.0964,-77.6139,64.98,75,37,12.01
404,Baykit,RU,2022-10-16 22:13:12,61.67,96.37,29.34,81,100,2.62
405,Srednekolymsk,RU,2022-10-16 22:12:19,67.45,153.6833,-0.74,98,35,2.84
406,Tigzirt,DZ,2022-10-16 22:13:13,36.8886,4.1198,74.53,63,79,3.69
407,Coquimbo,CL,2022-10-16 22:13:14,-29.9533,-71.3436,56.93,82,40,9.22
408,Yelizovo,RU,2022-10-16 22:13:14,53.1873,158.3805,30.34,74,0,6.71
409,Bara,NG,2022-10-16 22:13:15,10.3744,10.7288,76.23,50,60,5.59
410,Mayumba,GA,2022-10-16 22:14:15,-3.432,10.6554,76.41,89,86,3.18
411,Magaria,NE,2022-10-16 22:14:16,12.9983,8.9099,82.72,17,0,5.41
412,Sabang,ID,2022-10-16 22:14:16,5.8933,95.3214,80.87,76,100,19.84
413,Fortuna,US,2022-10-16 22:14:17,40.5982,-124.1573,70.92,57,20,13.8
414,Lai,TD,2022-10-16 22:14:17,9.3952,16.2989,75.2,74,100,3.65
415,Bowen,AU,2022-10-16 22:14:18,-20.0167,148.2333,77.27,71,99,6.6
416,Wad Rawah,SD,2022-10-16 22:14:18,15.1603,33.1397,87.96,44,87,10.56
417,Douglas,US,2022-10-16 22:14:19,41.3,-96.167,55.51,39,0,17.27
418,Sept-Iles,CA,2022-10-16 22:14:19,50.2001,-66.3821,48.06,99,100,4.61
419,Townsville,AU,2022-10-16 22:11:53,-19.25,146.8,81.48,69,92,6.91
420,Davila,PH,2022-10-16 22:14:19,18.4726,120.5763,76.98,79,100,11.3
421,Pucallpa,PE,2022-10-16 22:14:20,-8.3791,-74.5539,85.12,59,98,1.95
422,Magdagachi,RU,2022-10-16 22:14:20,53.45,125.8,25.39,61,8,8.21
423,Piet Retief,ZA,2022-10-16 22:14:21,-27.0071,30.8132,57.18,90,96,3.76
424,Damietta,EG,2022-10-16 22:14:21,31.4165,31.8133,72.75,72,0,13.38
425,Korgen,NO,2022-10-16 22:14:21,66.0771,13.8153,35.73,87,7,1.48
426,Griffith,US,2022-10-16 22:09:34,41.5284,-87.4237,54.21,52,100,11.5
427,Marinette,US,2022-10-16 22:14:22,45.1,-87.6307,46.45,81,100,9.22
428,Bosaso,SO,2022-10-16 22:14:22,11.2842,49.1816,80.65,69,5,4.41
429,Luderitz,NA,2022-10-16 22:14:23,-26.6481,15.1594,59.94,85,0,8.23
430,Carnaiba,BR,2022-10-16 22:14:23,-8.7,-37.6667,75.79,55,9,15.5
431,Sobolevo,RU,2022-10-16 22:14:24,54.4299,31.8996,43.41,69,100,14.79
432,Umm Lajj,SA,2022-10-16 22:14:24,25.0213,37.2685,84.72,48,9,5.17
433,Vila,PT,2022-10-16 22:14:24,42.0304,-8.1588,50.7,92,100,5.7
434,Muravlenko,RU,2022-10-16 22:14:25,63.7898,74.523,37.99,86,100,2.17
435,Ondangwa,NA,2022-10-16 22:14:25,-17.9167,15.95,66.2,30,100,3.44
436,Parana,AR,2022-10-16 22:14:25,-31.732,-60.5238,73.54,41,0,9.22
437,Marquette,US,2022-10-16 22:14:26,46.5333,-87.6335,41.83,87,100,7.67
438,Jardim,BR,2022-10-16 22:14:26,-21.4803,-56.1381,75.2,86,91,3.87
439,Mnogovershinnyy,RU,2022-10-16 22:14:27,53.9353,139.9242,29.43,97,100,19.57
440,Kenai,US,2022-10-16 22:14:27,60.5544,-151.2583,44.1,97,100,10.36
441,Sibolga,ID,2022-10-16 22:14:28,1.7427,98.7792,74.59,84,100,3.24
442,Sawakin,SD,2022-10-16 22:14:28,19.1059,37.3321,83.41,71,0,2.42
443,Batagay,RU,2022-10-16 22:14:28,67.6333,134.6333,15.58,96,100,1.92
444,Vihari,PK,2022-10-16 22:14:29,30.0333,72.35,72.68,19,0,4.88
445,Makakilo City,US,2022-10-16 22:10:50,21.3469,-158.0858,84.52,56,75,13.8
446,Kandrian,PG,2022-10-16 22:14:29,-6.2167,149.55,81.97,76,100,2.08
447,Kirkwood,US,2022-10-16 22:12:34,38.5834,-90.4068,67.71,44,75,10.36
448,Lerwick,GB,2022-10-16 22:14:30,60.1545,-1.1494,50.0,75,7,14.07
449,Pacific Grove,US,2022-10-16 22:14:31,36.6177,-121.9166,68.38,71,100,6.91
450,Catamarca,AR,2022-10-16 22:14:31,-28.4696,-65.7852,73.06,48,44,8.01
451,Belmonte,BR,2022-10-16 22:14:32,-15.8631,-38.8828,73.62,81,22,8.21
452,Almaznyy,RU,2022-10-16 22:14:32,48.0448,40.045,39.61,66,11,8.88
453,Yashkul,RU,2022-10-16 22:14:32,46.1711,45.3435,50.56,53,100,9.53
454,Tabou,CI,2022-10-16 22:14:33,4.423,-7.3528,76.17,84,85,4.97
455,Pizhma,RU,2022-10-16 22:14:33,57.8642,47.1171,39.76,88,36,6.87
456,Chau Doc,VN,2022-10-16 22:14:33,10.7,105.1167,74.59,87,50,4.45
457,Itaituba,BR,2022-10-16 22:15:34,-4.2761,-55.9836,80.22,72,94,2.15
458,Kurilsk,RU,2022-10-16 22:15:34,45.2333,147.8833,54.82,91,100,13.31
459,Lamu,KE,2022-10-16 22:15:34,-2.2717,40.902,77.22,86,82,10.51
460,Northam,GB,2022-10-16 22:15:35,51.0333,-4.2167,58.6,95,100,19.26
461,Brewster,US,2022-10-16 22:15:35,41.3973,-73.6171,61.88,70,0,0.0
462,Praia Da Vitoria,PT,2022-10-16 22:15:35,38.7333,-27.0667,64.65,68,75,19.46
463,Hay River,CA,2022-10-16 22:15:36,60.8156,-115.7999,46.38,42,40,13.8
464,Nkawkaw,GH,2022-10-16 22:15:36,6.5512,-0.7662,72.75,87,43,1.1
465,Dickinson,US,2022-10-16 22:11:05,29.4608,-95.0513,90.12,74,20,18.41
466,Kamiiso,JP,2022-10-16 22:15:37,41.8167,140.65,57.58,94,75,5.75
467,Mehamn,NO,2022-10-16 22:15:37,71.0357,27.8492,42.75,93,75,5.75
468,Kijang,KR,2022-10-16 22:11:39,35.2442,129.2139,62.67,60,22,4.94
469,Kutum,SD,2022-10-16 22:15:37,14.2,24.6667,76.03,21,6,12.46
470,Lakatoro,VU,2022-10-16 22:15:39,-16.0999,167.4164,80.71,75,56,10.45
471,Kahului,US,2022-10-16 22:15:39,20.8947,-156.47,87.82,60,0,21.85
472,Puerto Escondido,MX,2022-10-16 22:15:40,15.85,-97.0667,86.83,54,75,6.91
473,Natal,BR,2022-10-16 22:14:09,-5.795,-35.2094,77.65,88,20,8.05
474,Vanersborg,SE,2022-10-16 22:15:40,58.3807,12.3234,51.76,76,40,11.5
475,Nome,US,2022-10-16 22:10:41,64.5011,-165.4064,32.07,86,100,10.36
476,Rawson,AR,2022-10-16 22:15:41,-43.3002,-65.1023,49.71,80,47,13.58
477,Port Lincoln,AU,2022-10-16 22:15:41,-34.7333,135.8667,58.42,77,70,17.49
478,Vikulovo,RU,2022-10-16 22:15:42,56.8167,70.6107,40.91,88,93,8.37
479,Sola,VU,2022-10-16 22:15:42,-13.8833,167.55,79.92,78,36,13.27
480,Bud,US,2022-10-16 22:15:42,39.447,-86.1758,67.42,44,0,12.8
481,Cabinda,AO,2022-10-16 22:15:43,-5.55,12.2,76.78,88,97,4.56
482,Boa Vista,BR,2022-10-16 22:12:37,2.8197,-60.6733,80.58,65,75,2.3
483,Talcahuano,CL,2022-10-16 22:15:43,-36.7167,-73.1167,56.88,77,0,13.8
484,Brae,GB,2022-10-16 22:15:44,60.3964,-1.353,49.51,73,9,15.23
485,Termini Imerese,IT,2022-10-16 22:15:44,37.9837,13.6956,66.97,76,0,3.11
486,Zhigansk,RU,2022-10-16 22:15:45,66.7697,123.3711,25.34,96,100,9.98
487,Visnes,NO,2022-10-16 22:15:45,59.3556,5.2242,53.22,76,20,20.71
488,Mayo,US,2022-10-16 22:15:45,38.8876,-76.5119,66.29,69,0,4.61
489,Newport,GB,2022-10-16 22:15:01,51.5877,-2.9984,61.77,88,100,16.35
490,Yokadouma,CM,2022-10-16 22:15:46,3.5167,15.05,67.87,99,72,0.81
491,Grand Forks,US,2022-10-16 22:15:46,47.9417,-97.4337,39.13,41,20,19.57
492,Arlit,NE,2022-10-16 22:15:46,18.7369,7.3853,87.3,17,0,11.86
493,Andenes,NO,2022-10-16 22:15:47,69.3143,16.1194,43.93,87,75,8.05
494,Skibbereen,IE,2022-10-16 22:13:54,51.55,-9.2667,56.1,78,26,34.45
495,Te Anau,NZ,2022-10-16 22:15:47,-45.4167,167.7167,51.26,53,52,3.67
496,Manokwari,ID,2022-10-16 22:15:48,-0.8667,134.0833,80.13,73,88,3.15
497,Margate,GB,2022-10-16 22:15:48,51.3813,1.3862,60.69,92,100,4.0
498,Abha,SA,2022-10-16 22:11:44,18.2164,42.5053,61.05,29,0,5.75
499,Caravelas,BR,2022-10-16 22:15:48,-17.7125,-39.2481,73.35,78,5,6.98
500,Nianzishan,CN,2022-10-16 22:15:49,47.5167,122.8833,33.42,53,6,11.32
501,Rio Grande,BR,2022-10-16 22:14:29,-32.035,-52.0986,64.51,88,47,7.9
502,Cabedelo,BR,2022-10-16 22:16:49,-6.9811,-34.8339,77.67,81,23,13.0
503,Esso,RU,2022-10-16 22:16:50,55.9333,158.7,22.59,81,89,3.2
504,Bilma,NE,2022-10-16 22:16:50,18.6853,12.9164,80.85,19,0,1.72
505,Omboue,GA,2022-10-16 22:16:51,-1.5746,9.2618,76.53,89,42,3.8
506,Quatre Cocos,MU,2022-10-16 22:16:51,-20.2078,57.7625,71.71,81,15,7.25
507,Swellendam,ZA,2022-10-16 22:16:51,-34.0226,20.4417,66.18,82,0,4.88
508,Acapulco,MX,2022-10-16 22:16:22,16.8634,-99.8901,85.82,74,75,8.05
509,Vila Velha,BR,2022-10-16 22:16:52,-20.3297,-40.2925,73.94,80,20,4.61
510,Suntar,RU,2022-10-16 22:16:52,62.1444,117.6319,31.75,96,100,9.33
511,Bogoslovka,RU,2022-10-16 22:16:52,53.2084,44.8013,38.12,29,6,5.1
512,Port Hueneme,US,2022-10-16 22:16:53,34.1478,-119.1951,80.06,67,20,10.36
513,Puerto Carreno,CO,2022-10-16 22:16:53,6.189,-67.4859,78.94,86,97,9.37
514,Pochutla,MX,2022-10-16 22:16:54,15.7432,-96.4661,86.83,73,99,5.1
515,Kalemie,CD,2022-10-16 22:16:54,-5.9475,29.1947,69.62,85,55,8.88
516,Dukat,RU,2022-10-16 22:16:55,62.55,155.55,-5.37,99,38,2.04
517,Port Macquarie,AU,2022-10-16 22:16:55,-31.4333,152.9167,63.9,85,62,8.46
518,Batticaloa,LK,2022-10-16 22:16:55,7.7102,81.6924,77.07,86,100,4.65
519,Mandalgovi,MN,2022-10-16 22:16:56,45.7625,106.2708,25.07,42,0,7.7
520,Abashiri,JP,2022-10-16 22:16:56,44.0213,144.2697,58.95,85,100,10.16
521,Champerico,GT,2022-10-16 22:16:56,14.3,-91.9167,84.74,79,96,6.02
522,Romitan,UZ,2022-10-16 22:16:57,39.9343,64.3814,58.95,41,0,6.91
523,Sao Luis De Montes Belos,BR,2022-10-16 22:16:57,-16.525,-50.3722,82.29,24,11,3.24
524,Ixtapa,MX,2022-10-16 22:16:58,20.7,-105.2,87.22,66,100,10.36
525,Pyaozerskiy,RU,2022-10-16 22:16:58,65.8333,31.1667,49.82,85,99,12.21
526,Port-Gentil,GA,2022-10-16 22:16:58,-0.7193,8.7815,78.76,89,40,8.05
527,Kamaishi,JP,2022-10-16 22:16:59,39.2667,141.8833,63.19,90,78,6.98
528,Kogon,UZ,2022-10-16 22:16:59,39.7228,64.5517,59.04,41,0,6.91
529,Srivardhan,IN,2022-10-16 22:16:59,18.0333,73.0167,77.5,80,100,5.06
530,Tambilil,PH,2022-10-16 22:17:00,5.9622,124.6697,78.69,82,99,3.62
531,Qasigiannguit,GL,2022-10-16 22:17:00,68.8193,-51.1922,43.05,80,100,2.98
532,Winnemucca,US,2022-10-16 22:17:00,40.973,-117.7357,78.85,10,0,6.91
533,Sisimiut,GL,2022-10-16 22:17:01,66.9395,-53.6735,38.53,63,100,11.07
534,Nagato,JP,2022-10-16 22:17:01,34.3833,131.2,66.99,80,26,5.86
535,Jiuquan,CN,2022-10-16 22:17:02,39.7432,98.5174,40.21,30,67,3.51
536,Khatassy,RU,2022-10-16 22:17:03,61.9036,129.6383,28.38,97,96,4.41
537,Hun,LY,2022-10-16 22:17:03,29.1268,15.9477,68.81,53,72,7.38
538,Moratuwa,LK,2022-10-16 22:17:04,6.773,79.8816,76.17,87,98,4.85
539,Sydney,AU,2022-10-16 22:14:58,-33.8679,151.2073,61.3,90,75,21.85
540,Oussouye,SN,2022-10-16 22:17:05,12.485,-16.5469,78.89,81,50,1.23
541,Ahuimanu,US,2022-10-16 22:17:05,21.4447,-157.8378,85.71,66,40,13.8
542,Nenjiang,CN,2022-10-16 22:17:06,49.1833,125.2167,32.32,64,89,12.55
543,San Rafael,AR,2022-10-16 22:18:06,-34.6177,-68.3301,77.61,20,16,16.46
544,Arman,RU,2022-10-16 22:18:07,59.7,150.1667,19.49,63,88,9.42
545,Portland,US,2022-10-16 22:18:07,45.5234,-122.6762,88.52,32,20,9.22
546,High Level,CA,2022-10-16 22:16:01,58.5169,-117.136,44.71,53,0,9.22
547,Tema,GH,2022-10-16 22:18:08,5.667,-0.0166,79.21,89,75,11.5
548,Alta Floresta,BR,2022-10-16 22:18:08,-9.8756,-56.0861,76.91,70,88,2.21
549,Roald,NO,2022-10-16 22:18:08,62.5833,6.1333,50.76,81,75,6.91
550,Vanimo,PG,2022-10-16 22:18:09,-2.6741,141.3028,77.9,91,100,3.74
551,Nizwa,OM,2022-10-16 22:18:09,22.9333,57.5333,74.32,28,98,2.53
552,Shieli,KZ,2022-10-16 22:18:10,44.1667,66.75,54.37,53,83,6.35
553,Xinzhi,CN,2022-10-16 22:18:10,36.4989,111.7047,53.06,30,0,6.33
